Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost,Product_Name
5631.0,6,20,8.0,2022-03-25,210750.8522151503,1792000.0,FinSphere Intelligence Suite
5635.0,78,7,11.0,2021-01-03,149911.98221291078,1814400.0,DataBridge Integration Tool
5637.0,17,14,18.0,2021-11-14,128456.7253846907,2447200.0,InsightMax Insights Platform
5640.0,83,2,19.0,2022-08-01,154931.2722083197,3024000.0,MarketMinder Analytics
,38,7,5.0,2022-12-27,156610.98775221588,756000.0,DataBridge Integration Tool
5656.0,29,4,16.0,2023-05-03,131301.35657179478,1971200.0,CustomerScope Insights
5661.0,35,7,17.0,2023-12-07,161294.92122242655,2570400.0,DataBridge Integration Tool
5669.0,41,18,9.0,2024-10-05,142565.4124324731,1344000.0,DashSync Analytics Hub
5670.0,60,2,2.0,2021-01-30,179437.57513306072,358875.15026612143,MarketMinder Analytics
5674.0,71,16,5.0,2022-03-26,108383.69237206754,541918.4618603378,
5678.0,75,19,10.0,2021-11-30,104457.05473292188,1044570.5473292188,EcoNomix Modeler
,16,20,7.0,2024-06-09,224000.0,1792000.0,FinSphere Intelligence Suite
5691.0,98,12,17.0,2022-04-06,81473.51037496765,1344000.0,BudgetMaster Pro
5700.0,62,14,9.0,2023-06-20,128800.0,1288000.0,InsightMax Insights Platform
5704.0,16,5,8.0,2024-09-26,82078.23703630494,588000.0,SalesSync Optimizer
5716.0,42,10,12.0,2023-07-18,86983.91129186215,1075200.0,SegmentX Targeting
5722.0,81,19,19.0,2024-05-30,102351.30353345322,1808800.0,EcoNomix Modeler
5727.0,26,20,19.0,2023-12-19,202577.7283715799,4480000.0,FinSphere Intelligence Suite
5728.0,82,13,8.0,2022-04-16,190167.45910419693,1568000.0,ForecastXcelerator 
5732.0,71,19,12.0,2024-07-21,86676.70361741121,1040120.4434089346,EcoNomix Modeler
5735.0,67,10,2.0,2021-02-21,96637.51389256728,179200.0,SegmentX Targeting
,92,3,10.0,2022-11-12,100800.0,1008000.0,TrendWise Forecaster
5738.0,80,14,9.0,2022-01-25,128800.0,1030400.0,InsightMax Insights Platform
5740.0,86,4,16.0,2021-12-15,114381.59223913537,1848000.0,CustomerScope Insights
,90,12,2.0,2024-02-14,81666.41521523823,163332.83043047646,BudgetMaster Pro
5748.0,26,6,7.0,2022-10-11,192089.1330311298,1254400.0,RevenueVue Dashboard
5758.0,84,2,16.0,2024-08-15,174845.2353513425,2520000.0,MarketMinder Analytics
5760.0,2,13,1.0,2021-04-20,196000.0,196000.0,ForecastXcelerator 
5770.0,11,18,18.0,2021-12-05,137155.63963117189,2284800.0,DashSync Analytics Hub
5774.0,71,16,7.0,2022-06-19,103189.3387109721,851200.0,
5778.0,87,11,17.0,2022-07-27,172338.82908144713,2665600.0,OptiFlow Automation
5779.0,68,10,11.0,2024-04-22,92577.02027077644,1075200.0,SegmentX Targeting
5781.0,47,14,12.0,2024-01-04,116411.76411821666,1674400.0,InsightMax Insights Platform
5786.0,79,20,12.0,2024-08-03,202096.6616884566,2425159.9402614795,FinSphere Intelligence Suite
5788.0,87,1,17.0,2024-05-10,130333.61704243431,2240000.0,FinPredictor Suite
5789.0,89,2,14.0,2022-07-21,168957.21917930577,2520000.0,MarketMinder Analytics
5799.0,77,14,7.0,2024-07-22,139449.98415307948,976149.8890715564,InsightMax Insights Platform
5801.0,39,2,8.0,2021-06-09,172633.13382364798,1344000.0,MarketMinder Analytics
5804.0,84,17,12.0,2023-04-19,168000.0,2184000.0,RealTime Revenue
5810.0,34,19,12.0,2024-03-23,96484.361611692,1047200.0,EcoNomix Modeler
5811.0,28,11,2.0,2022-10-12,164044.0885947469,328088.1771894938,OptiFlow Automation
,22,4,10.0,2021-10-02,112388.67038553132,1123886.7038553134,CustomerScope Insights
5823.0,99,4,1.0,2021-04-26,111139.6655831041,123200.0,CustomerScope Insights
5825.0,51,3,14.0,2022-10-16,106887.14337271708,1310400.0,TrendWise Forecaster
5827.0,43,19,19.0,2024-10-12,102225.28862786369,1808800.0,EcoNomix Modeler
5828.0,89,12,18.0,2023-11-27,82133.36494355406,1512000.0,BudgetMaster Pro
5829.0,7,12,14.0,2022-08-02,88210.50104167813,1092000.0,BudgetMaster Pro
5833.0,12,6,7.0,2021-05-29,179200.0,1433600.0,RevenueVue Dashboard
5835.0,81,1,17.0,2024-06-09,136062.44090301354,2240000.0,FinPredictor Suite
5836.0,86,11,8.0,2021-07-20,151468.13442789172,1254400.0,OptiFlow Automation
5845.0,51,4,10.0,2024-01-26,123244.07043035548,1108800.0,CustomerScope Insights
5847.0,34,13,5.0,2022-08-26,196000.0,1176000.0,ForecastXcelerator 
5848.0,42,9,18.0,2022-02-01,110303.54644673402,2128000.0,Product 9
5857.0,90,13,18.0,2023-05-17,196000.0,3332000.0,ForecastXcelerator 
5858.0,38,6,7.0,2021-12-30,161312.5481271714,1075200.0,RevenueVue Dashboard
,56,4,11.0,2024-01-28,111915.16361822266,1232000.0,CustomerScope Insights
5874.0,55,16,7.0,2022-09-13,106380.06544200216,744660.4580940151,
5877.0,53,18,16.0,2024-01-12,124296.88683788512,2016000.0,DashSync Analytics Hub
5885.0,56,15,5.0,2023-12-26,100908.65082483905,504000.0,NexGen Segmentator
5886.0,24,4,11.0,2023-06-28,123491.94379674604,1232000.0,CustomerScope Insights
5889.0,8,18,9.0,2024-07-08,130518.5223461502,1344000.0,DashSync Analytics Hub
5892.0,87,19,5.0,2021-05-17,97919.35326494936,489596.7663247468,EcoNomix Modeler
5901.0,29,12,18.0,2024-06-16,80498.2630278737,1428000.0,BudgetMaster Pro
5902.0,67,6,3.0,2020-10-31,163016.29789154953,537600.0,RevenueVue Dashboard
,91,8,12.0,2021-09-05,,,
5906.0,16,4,17.0,2024-03-08,123200.0,2217600.0,CustomerScope Insights
,55,4,10.0,2024-04-16,117873.72043354796,1355200.0,CustomerScope Insights
5917.0,19,4,9.0,2022-12-14,124422.29478150666,1108800.0,CustomerScope Insights
5918.0,21,13,12.0,2023-07-30,187580.70467886032,2156000.0,ForecastXcelerator 
5925.0,13,12,5.0,2023-03-26,84276.99227525579,504000.0,BudgetMaster Pro
5927.0,20,16,14.0,2021-03-15,111159.48936446072,1489600.0,
5932.0,82,2,10.0,2023-07-06,180864.5311662922,1848000.0,MarketMinder Analytics
5935.0,67,8,11.0,2023-08-01,144325.78940209735,1814400.0,
,61,13,9.0,2023-10-01,199360.6304009928,1960000.0,ForecastXcelerator 
5943.0,3,18,15.0,2023-08-11,126213.94290613865,2150400.0,DashSync Analytics Hub
5955.0,14,6,5.0,2023-01-04,183971.05562044733,1075200.0,RevenueVue Dashboard
5957.0,62,15,18.0,2023-02-27,104270.73318190132,1814400.0,NexGen Segmentator
5959.0,90,1,14.0,2021-06-22,151771.23133069577,1960000.0,FinPredictor Suite
5964.0,62,20,9.0,2022-09-20,230434.0287547886,2016000.0,FinSphere Intelligence Suite
5969.0,35,6,6.0,2021-09-13,166867.40826144477,1075200.0,RevenueVue Dashboard
5972.0,43,15,8.0,2022-06-09,103123.3619215619,824986.8953724952,NexGen Segmentator
5976.0,68,19,12.0,2024-07-02,102440.38366849348,1237600.0,EcoNomix Modeler
5982.0,59,8,16.0,2022-05-22,,,
5985.0,67,13,17.0,2023-07-11,202227.33630221465,3332000.0,ForecastXcelerator 
5995.0,15,2,13.0,2022-05-18,174395.850650791,2352000.0,MarketMinder Analytics
6012.0,78,7,15.0,2022-02-28,136944.35859334478,2116800.0,DataBridge Integration Tool
6013.0,64,1,11.0,2020-11-12,129360.09552380208,1680000.0,FinPredictor Suite
6018.0,24,4,17.0,2024-06-24,135168.1845530906,2217600.0,CustomerScope Insights
,45,1,4.0,2023-09-05,140000.0,560000.0,FinPredictor Suite
6028.0,24,16,14.0,2020-11-26,101581.91361939936,1489600.0,
6030.0,17,7,11.0,2022-03-04,163563.87195458863,1663200.0,DataBridge Integration Tool
6036.0,35,10,16.0,2021-10-21,83638.29104773789,1344000.0,SegmentX Targeting
,87,13,7.0,2022-01-21,178095.69316567507,1246669.8521597255,ForecastXcelerator 
6041.0,42,9,12.0,2023-05-06,112000.0,1344000.0,Product 9
6043.0,26,11,18.0,2023-06-01,144840.94567385165,2979200.0,OptiFlow Automation
6046.0,12,1,19.0,2021-05-12,140000.0,2520000.0,FinPredictor Suite
,44,8,6.0,2024-02-09,142008.29285879026,907200.0,
6053.0,43,6,3.0,2024-01-11,175204.06129678834,537600.0,RevenueVue Dashboard
6055.0,99,5,12.0,2024-04-18,81715.80666028916,1008000.0,SalesSync Optimizer
6058.0,18,4,13.0,2022-05-31,128770.51215666164,1601600.0,CustomerScope Insights
6060.0,40,14,7.0,2024-06-30,125934.40081543292,772800.0,InsightMax Insights Platform
6074.0,25,8,19.0,2022-02-18,156392.62233537808,3024000.0,
6075.0,70,20,17.0,2023-07-16,223403.24044345788,3808000.0,FinSphere Intelligence Suite
6078.0,68,5,4.0,2021-03-15,80350.42291650882,321401.6916660353,SalesSync Optimizer
6083.0,74,19,17.0,2023-01-30,99175.69599461036,1523200.0,EcoNomix Modeler
6089.0,3,5,9.0,2023-02-25,78222.37941222933,672000.0,SalesSync Optimizer
6093.0,65,13,5.0,2024-05-05,212466.24297495355,980000.0,ForecastXcelerator 
6094.0,49,7,3.0,2022-08-18,151200.0,453600.0,DataBridge Integration Tool
6096.0,71,2,4.0,2023-08-17,170648.0161708436,682592.0646833744,MarketMinder Analytics
,13,5,3.0,2022-01-25,84881.06108154057,252000.0,SalesSync Optimizer
6100.0,32,20,17.0,2021-06-11,206668.7203186784,3584000.0,FinSphere Intelligence Suite
6101.0,31,11,11.0,2023-05-27,160939.05673129193,1881600.0,OptiFlow Automation
6103.0,31,8,9.0,2021-11-14,152456.73153017843,1512000.0,
6112.0,4,6,18.0,2024-05-19,171756.5862062434,3225600.0,RevenueVue Dashboard
6117.0,26,17,12.0,2021-10-29,171816.18798863183,2016000.0,RealTime Revenue
6132.0,34,11,16.0,2020-11-12,168979.87243463163,2352000.0,OptiFlow Automation
6135.0,34,2,8.0,2021-12-31,168000.0,1344000.0,MarketMinder Analytics
6138.0,78,4,15.0,2023-02-10,115072.87576686246,1724800.0,CustomerScope Insights
6139.0,79,19,9.0,2022-01-02,97280.83335781124,761600.0,EcoNomix Modeler
6144.0,14,20,16.0,2023-08-05,213739.1617270233,3584000.0,FinSphere Intelligence Suite
6148.0,84,19,16.0,2022-10-06,103288.9733023946,1428000.0,EcoNomix Modeler
6155.0,4,15,11.0,2024-03-03,103015.58716788236,1008000.0,NexGen Segmentator
6157.0,64,18,15.0,2024-04-13,130399.56557548665,2016000.0,DashSync Analytics Hub
6162.0,39,16,1.0,2023-04-29,114073.54880509444,106400.0,
,49,8,7.0,2022-04-24,,1058400.0,
6174.0,6,6,9.0,2021-12-04,180209.35849618484,1433600.0,RevenueVue Dashboard
6179.0,15,11,19.0,2023-02-06,156737.39378315554,2822400.0,OptiFlow Automation
6187.0,98,20,4.0,2023-05-19,245476.78566365663,981907.1426546265,FinSphere Intelligence Suite
6188.0,6,11,15.0,2021-03-14,151578.8790088344,2195200.0,OptiFlow Automation
6191.0,19,14,3.0,2022-12-19,132807.9929618186,398423.9788854559,InsightMax Insights Platform
6192.0,100,12,14.0,2023-03-10,84943.79194344682,1092000.0,BudgetMaster Pro
6195.0,26,17,15.0,2021-01-07,170606.97475980318,2352000.0,RealTime Revenue
6197.0,66,9,6.0,2022-05-28,107151.08732426268,560000.0,Product 9
,41,15,17.0,2021-09-14,94581.6366824592,1814400.0,NexGen Segmentator
6209.0,8,8,7.0,2021-06-04,149916.9378534061,907200.0,
6211.0,91,5,14.0,2022-11-21,90596.69412207008,1260000.0,SalesSync Optimizer
6215.0,42,4,10.0,2023-08-22,129794.45781140978,1108800.0,CustomerScope Insights
6217.0,79,19,15.0,2022-05-21,95200.0,1428000.0,EcoNomix Modeler
6218.0,92,3,17.0,2022-08-22,102661.42018755212,1814400.0,TrendWise Forecaster
6219.0,98,8,9.0,2023-07-29,142858.73617542276,1209600.0,
,60,4,5.0,2024-07-27,123788.48333358351,618942.4166679175,CustomerScope Insights
6225.0,11,1,13.0,2021-03-28,150040.0635529601,1680000.0,FinPredictor Suite
6226.0,80,1,19.0,2021-11-14,139337.02636114947,2647403.50086184,FinPredictor Suite
,96,6,19.0,2024-01-09,184565.91323414395,3584000.0,RevenueVue Dashboard
6243.0,90,9,11.0,2024-05-27,104718.21994523316,1120000.0,Product 9
6246.0,51,17,12.0,2022-10-30,169689.0991891367,2184000.0,RealTime Revenue
6251.0,80,18,12.0,2024-02-08,134400.0,1612800.0,DashSync Analytics Hub
,94,7,17.0,2022-08-20,151200.0,2570400.0,DataBridge Integration Tool
6258.0,60,15,7.0,2023-07-20,94601.92203302756,604800.0,NexGen Segmentator
6263.0,89,12,12.0,2024-09-09,90559.78974366943,1008000.0,BudgetMaster Pro
,40,9,11.0,2021-12-27,107804.77370136153,1120000.0,Product 9
6279.0,20,15,19.0,2021-03-04,91025.4090877217,2016000.0,NexGen Segmentator
6280.0,43,13,16.0,2023-12-23,185661.595528103,3136000.0,ForecastXcelerator 
6285.0,86,4,14.0,2022-05-30,135189.10544741008,1848000.0,CustomerScope Insights
6300.0,44,10,18.0,2021-09-30,84055.79965219939,1612800.0,SegmentX Targeting
6302.0,50,19,5.0,2021-02-08,91598.92393450944,380800.0,EcoNomix Modeler
6307.0,24,7,16.0,2022-04-16,160319.20613833173,2268000.0,DataBridge Integration Tool
6309.0,94,3,17.0,2023-02-20,97751.43928959114,1612800.0,TrendWise Forecaster
6314.0,61,5,7.0,2023-01-14,80707.59902611465,588000.0,SalesSync Optimizer
6321.0,12,19,17.0,2022-04-03,96450.40306799058,1618400.0,EcoNomix Modeler
6334.0,62,16,16.0,2023-12-24,100113.1238331669,1808800.0,
6335.0,58,6,4.0,2023-08-13,170431.93832569793,716800.0,RevenueVue Dashboard
6341.0,1,9,13.0,2021-05-11,108632.77253888208,1456000.0,Product 9
6343.0,64,14,7.0,2023-04-06,123992.16810331037,1030400.0,InsightMax Insights Platform
6353.0,52,12,9.0,2024-05-20,82057.86962269143,672000.0,BudgetMaster Pro
6354.0,40,14,8.0,2021-04-21,139036.75110558906,1030400.0,InsightMax Insights Platform
6359.0,29,9,1.0,2022-09-09,103618.45627262336,103618.45627262336,Product 9
6371.0,61,7,19.0,2023-10-16,144665.5970187992,2872800.0,DataBridge Integration Tool
6374.0,40,1,5.0,2021-10-27,139744.09872665544,698720.4936332772,FinPredictor Suite
6375.0,96,4,16.0,2024-06-16,134510.04276006066,1971200.0,CustomerScope Insights
6379.0,63,9,15.0,2021-11-14,112603.9409409686,1568000.0,Product 9
6387.0,53,12,8.0,2024-08-08,86308.33225241624,588000.0,BudgetMaster Pro
6391.0,44,4,19.0,2024-07-03,116789.88450798376,2219007.8056516913,CustomerScope Insights
6392.0,31,9,13.0,2021-12-11,115775.06422766284,1568000.0,Product 9
6397.0,96,14,12.0,2021-02-14,128800.0,1545600.0,InsightMax Insights Platform
6406.0,98,1,5.0,2024-03-17,138868.54124094156,694342.7062047077,FinPredictor Suite
6408.0,64,9,11.0,2023-06-03,112000.0,1344000.0,Product 9
6421.0,80,1,16.0,2023-04-04,144015.89593840291,2100000.0,FinPredictor Suite
6423.0,41,2,14.0,2022-10-06,164075.4342996031,2520000.0,MarketMinder Analytics
6428.0,85,1,11.0,2023-08-02,133803.6353322037,1680000.0,FinPredictor Suite
6430.0,16,18,19.0,2024-02-07,139772.0033051689,2419200.0,DashSync Analytics Hub
6438.0,11,3,3.0,2023-12-11,109536.49328068836,302400.0,TrendWise Forecaster
,28,8,11.0,2024-05-13,150017.70695438198,1814400.0,
,61,19,17.0,2022-11-09,101100.98492059972,1713600.0,EcoNomix Modeler
,63,8,2.0,2023-11-26,160852.84617236076,302400.0,
6464.0,92,20,2.0,2022-02-14,208010.67667009504,416021.3533401901,FinSphere Intelligence Suite
6472.0,47,19,20.0,2023-07-03,88191.70472244096,1808800.0,EcoNomix Modeler
6476.0,76,6,9.0,2022-09-29,170067.77589457968,1433600.0,RevenueVue Dashboard
6479.0,78,15,18.0,2023-08-02,106983.2932607026,1915200.0,NexGen Segmentator
6497.0,85,2,13.0,2021-11-08,165570.21619872242,2184000.0,MarketMinder Analytics
6500.0,100,12,2.0,2021-05-03,83509.2227300042,167018.4454600084,BudgetMaster Pro
6515.0,8,2,1.0,2024-06-18,168000.0,168000.0,MarketMinder Analytics
,75,5,18.0,2023-07-17,84000.0,1512000.0,SalesSync Optimizer
6522.0,17,16,2.0,2020-12-28,106796.586608459,213593.173216918,
6524.0,63,8,8.0,2022-02-04,155570.01358399988,1209600.0,
6526.0,100,1,5.0,2022-01-02,146952.50992342495,840000.0,FinPredictor Suite
6529.0,11,14,6.0,2024-08-21,132936.71165081186,772800.0,InsightMax Insights Platform
6533.0,100,1,12.0,2023-06-03,148532.32478844954,1540000.0,FinPredictor Suite
6538.0,63,7,7.0,2021-06-09,151200.0,907200.0,DataBridge Integration Tool
6550.0,4,20,13.0,2024-05-09,208317.6500460709,2688000.0,FinSphere Intelligence Suite
6558.0,12,13,20.0,2022-03-16,180891.9443185053,3920000.0,ForecastXcelerator 
6565.0,30,11,10.0,2024-02-26,154860.14893143263,1548601.4893143263,OptiFlow Automation
6569.0,92,4,9.0,2022-05-06,129827.0216714412,1108800.0,CustomerScope Insights
6570.0,56,15,12.0,2022-11-24,100800.0,1310400.0,NexGen Segmentator
6573.0,54,3,4.0,2022-06-09,91789.0653521384,403200.0,TrendWise Forecaster
6590.0,68,18,13.0,2024-01-11,134400.0,1881600.0,DashSync Analytics Hub
6594.0,61,3,4.0,2023-11-23,105830.9891259175,504000.0,TrendWise Forecaster
,81,20,13.0,2022-09-03,231147.4164710437,2912000.0,FinSphere Intelligence Suite
6598.0,84,17,13.0,2022-10-09,163466.9859445076,2184000.0,RealTime Revenue
6614.0,82,18,2.0,2024-06-08,130591.95030772108,268800.0,DashSync Analytics Hub
6616.0,89,5,4.0,2022-12-27,88589.75576864266,420000.0,SalesSync Optimizer
6618.0,80,13,7.0,2023-12-21,178549.57188845126,1176000.0,ForecastXcelerator 
,39,11,15.0,2024-01-31,144392.72990603442,2195200.0,OptiFlow Automation
6632.0,23,14,8.0,2022-06-29,127644.09842578194,1030400.0,InsightMax Insights Platform
6636.0,74,17,18.0,2023-10-14,152715.61785227273,3024000.0,RealTime Revenue
6637.0,86,18,16.0,2022-06-25,135688.4669254478,2150400.0,DashSync Analytics Hub
6639.0,83,6,13.0,2023-03-05,181533.9345281101,2150400.0,RevenueVue Dashboard
6646.0,49,2,8.0,2023-12-18,181050.7605467619,1344000.0,MarketMinder Analytics
6649.0,78,13,21.0,2022-08-24,190743.41619232652,3920000.0,ForecastXcelerator 
6650.0,87,8,18.0,2022-06-25,159774.1725108049,2721600.0,
6651.0,78,4,11.0,2021-05-22,123493.74201088634,1358431.1621197497,CustomerScope Insights
6665.0,45,16,11.0,2023-09-04,100507.54053873188,1276800.0,
6668.0,27,2,13.0,2021-06-03,168000.0,2184000.0,MarketMinder Analytics
6670.0,71,1,16.0,2022-07-03,129044.2321170272,2240000.0,FinPredictor Suite
6671.0,70,7,19.0,2021-10-23,158898.94084465268,3024000.0,DataBridge Integration Tool
6683.0,13,8,5.0,2020-12-28,,756000.0,
6692.0,6,3,4.0,2024-04-29,92891.32333869478,371565.29335477913,TrendWise Forecaster
6695.0,34,5,3.0,2023-12-01,78807.60184011911,252000.0,SalesSync Optimizer
,100,4,13.0,2024-03-19,129350.54799188372,1681557.1238944884,CustomerScope Insights
6703.0,14,11,8.0,2022-06-29,171849.9958060237,1254400.0,OptiFlow Automation
,35,16,7.0,2021-08-21,106898.49137200782,744800.0,
6752.0,81,6,4.0,2024-05-04,166164.87159615653,537600.0,RevenueVue Dashboard
,75,13,21.0,2023-05-01,205677.74490779272,3920000.0,ForecastXcelerator 
6762.0,94,18,14.0,2020-12-12,124752.12047733468,1881600.0,DashSync Analytics Hub
6768.0,94,11,8.0,2023-09-06,165884.87918994244,1327079.0335195395,OptiFlow Automation
6770.0,35,14,8.0,2024-04-14,139476.9927306832,1030400.0,InsightMax Insights Platform
6771.0,40,20,6.0,2022-03-04,240730.9640074701,1344000.0,FinSphere Intelligence Suite
6775.0,21,18,12.0,2024-02-23,142672.88701812335,1478400.0,DashSync Analytics Hub
6810.0,45,9,5.0,2022-11-08,117203.83171860404,586019.1585930202,Product 9
6812.0,52,2,9.0,2021-10-11,153962.91962869553,1344000.0,MarketMinder Analytics
6817.0,25,12,14.0,2022-03-12,84000.0,1176000.0,BudgetMaster Pro
6823.0,1,2,4.0,2021-03-02,174868.83984061127,699475.3593624451,MarketMinder Analytics
6826.0,67,10,2.0,2023-08-27,97672.34902520708,179200.0,SegmentX Targeting
,39,17,19.0,2022-01-28,159165.69319514447,3360000.0,RealTime Revenue
,52,19,7.0,2023-12-21,101468.21622617294,571200.0,EcoNomix Modeler
6847.0,49,4,10.0,2021-09-11,111479.28120994056,1108800.0,CustomerScope Insights
6851.0,86,11,18.0,2023-02-18,161066.44811030632,2979200.0,OptiFlow Automation
6854.0,71,11,6.0,2022-06-06,163676.9343868538,940800.0,OptiFlow Automation
6861.0,63,10,19.0,2023-06-24,89637.33839988212,1612800.0,SegmentX Targeting
6872.0,34,12,20.0,2023-06-25,84937.53174331273,1680000.0,BudgetMaster Pro
6889.0,12,17,15.0,2023-03-27,162729.07062128975,2352000.0,RealTime Revenue
6894.0,93,1,15.0,2022-05-16,135991.51091830048,2100000.0,FinPredictor Suite
6902.0,74,3,16.0,2021-03-27,99315.77351894976,1612800.0,TrendWise Forecaster
6905.0,98,9,13.0,2023-06-30,121101.18977577488,1344000.0,Product 9
6910.0,49,2,15.0,2022-03-28,181398.96264509048,2720984.439676357,MarketMinder Analytics
,14,5,5.0,2022-10-22,80586.8886320572,420000.0,SalesSync Optimizer
,39,1,5.0,2022-01-09,140000.0,840000.0,FinPredictor Suite
6926.0,21,5,21.0,2021-04-22,89797.6479124282,1680000.0,SalesSync Optimizer
6936.0,62,11,14.0,2023-01-22,147639.6988806079,2195200.0,OptiFlow Automation
6937.0,46,10,8.0,2024-07-28,84153.1940391601,673225.5523132808,SegmentX Targeting
6940.0,25,3,21.0,2021-09-11,101373.91418870074,2016000.0,TrendWise Forecaster
6943.0,2,10,14.0,2023-03-20,89600.0,1164800.0,SegmentX Targeting
6945.0,52,12,2.0,2021-06-07,89385.50059974233,178771.00119948466,BudgetMaster Pro
6954.0,96,20,12.0,2022-08-03,209183.15726842743,2912000.0,FinSphere Intelligence Suite
6964.0,24,5,18.0,2021-04-08,79238.6284376869,1426295.3118783643,SalesSync Optimizer
6975.0,69,7,17.0,2023-08-01,151200.0,2570400.0,DataBridge Integration Tool
6981.0,86,12,2.0,2023-01-07,76422.98403097191,168000.0,BudgetMaster Pro
6994.0,28,3,18.0,2023-07-22,93077.40126663948,1814400.0,TrendWise Forecaster
,94,9,19.0,2024-06-22,111386.19473431648,2128000.0,Product 9
6998.0,80,17,14.0,2021-08-16,160784.17350797533,2250978.4291116544,RealTime Revenue
7017.0,36,10,4.0,2022-09-10,87784.71173307596,351138.84693230386,SegmentX Targeting
7018.0,40,17,10.0,2021-02-18,154215.7448365182,1512000.0,RealTime Revenue
7027.0,57,16,18.0,2023-01-08,,1915200.0,
7029.0,47,3,11.0,2023-03-07,106363.33591023764,1209600.0,TrendWise Forecaster
7036.0,95,14,9.0,2023-06-26,140266.68935905583,1030400.0,InsightMax Insights Platform
7043.0,57,6,3.0,2024-05-20,179200.0,537600.0,RevenueVue Dashboard
7046.0,79,20,9.0,2022-08-04,243494.24848080945,2191448.236327285,FinSphere Intelligence Suite
7071.0,5,13,11.0,2022-08-23,198993.58124628893,2352000.0,ForecastXcelerator 
7073.0,61,13,4.0,2024-03-20,191331.58673330268,765326.3469332107,ForecastXcelerator 
7077.0,77,6,18.0,2023-05-30,190601.8164329996,3225600.0,RevenueVue Dashboard
7084.0,20,9,21.0,2022-04-09,112113.512889049,2240000.0,Product 9
7085.0,59,1,3.0,2024-01-08,145454.64252059348,436363.92756178044,FinPredictor Suite
7086.0,19,17,8.0,2024-07-12,151813.27759988568,1214506.2207990855,RealTime Revenue
7089.0,81,15,9.0,2020-11-04,105357.00535500277,907200.0,NexGen Segmentator
7091.0,30,14,17.0,2022-06-26,124444.8361900797,2060800.0,InsightMax Insights Platform
7094.0,22,8,11.0,2024-08-03,138017.47130511273,1663200.0,
,78,4,10.0,2021-07-14,132447.75387508975,1108800.0,CustomerScope Insights
7097.0,67,11,9.0,2024-10-02,148661.07492088768,1568000.0,OptiFlow Automation
7098.0,17,15,18.0,2022-09-11,109431.5848536996,1713600.0,NexGen Segmentator
,13,20,15.0,2023-12-09,230168.0836466481,3584000.0,FinSphere Intelligence Suite
7107.0,26,19,4.0,2021-03-29,92411.97327898337,369647.89311593346,EcoNomix Modeler
7108.0,75,3,7.0,2022-06-14,96424.42593348188,604800.0,TrendWise Forecaster
7113.0,21,4,9.0,2022-02-27,134208.91865358758,1108800.0,CustomerScope Insights
7118.0,10,18,12.0,2021-07-09,132276.31226999927,1747200.0,DashSync Analytics Hub
7125.0,84,13,8.0,2021-09-05,196000.0,1372000.0,ForecastXcelerator 
7136.0,21,20,19.0,2023-08-01,217066.85021732585,4256000.0,FinSphere Intelligence Suite
7144.0,11,16,9.0,2024-03-25,104845.56470434004,851200.0,
7146.0,55,15,4.0,2021-06-28,90902.8132495834,363611.2529983336,NexGen Segmentator
7159.0,16,2,3.0,2021-02-08,167171.44806110734,501514.34418332204,MarketMinder Analytics
7161.0,62,20,4.0,2022-02-28,203320.01928628504,813280.0771451402,FinSphere Intelligence Suite
,69,15,18.0,2021-04-10,100800.0,1814400.0,NexGen Segmentator
7172.0,50,14,21.0,2024-06-11,141669.6678935469,2576000.0,InsightMax Insights Platform
7173.0,6,6,4.0,2023-01-08,179200.0,716800.0,RevenueVue Dashboard
7175.0,76,12,10.0,2024-10-15,76605.18549396035,756000.0,BudgetMaster Pro
7178.0,2,7,9.0,2024-06-02,157851.26651940288,1512000.0,DataBridge Integration Tool
7180.0,33,6,17.0,2024-01-13,194959.5149251317,3046400.0,RevenueVue Dashboard
7187.0,69,20,21.0,2023-02-09,203951.699367015,4480000.0,FinSphere Intelligence Suite
7189.0,13,17,17.0,2022-06-28,164278.5081935074,2856000.0,RealTime Revenue
7208.0,85,5,4.0,2023-04-09,78365.28214207197,313461.1285682879,SalesSync Optimizer
7210.0,93,11,12.0,2022-05-14,158308.50285888792,1881600.0,OptiFlow Automation
7211.0,97,3,17.0,2021-05-26,94502.78245754624,1612800.0,TrendWise Forecaster
7212.0,8,14,17.0,2024-09-18,133088.4338865704,2318400.0,InsightMax Insights Platform
,62,7,2.0,2021-01-08,151381.48707613014,302762.9741522603,DataBridge Integration Tool
7223.0,11,15,20.0,2023-04-21,99734.08120373468,2016000.0,NexGen Segmentator
7229.0,63,9,18.0,2023-11-02,113668.71405809252,1904000.0,Product 9
7235.0,100,2,20.0,2022-12-21,178574.01694459651,3192000.0,MarketMinder Analytics
7240.0,45,11,14.0,2023-09-26,165678.56008483854,2352000.0,OptiFlow Automation
,95,19,20.0,2021-12-07,95200.0,1904000.0,EcoNomix Modeler
7247.0,56,9,19.0,2022-05-17,123139.58398360304,2240000.0,Product 9
7251.0,77,13,16.0,2023-03-12,188670.5621861481,3018728.9949783697,ForecastXcelerator 
7263.0,18,10,13.0,2023-04-02,89600.0,1075200.0,SegmentX Targeting
7271.0,8,5,8.0,2023-02-05,79248.67520422897,588000.0,SalesSync Optimizer
7279.0,43,12,15.0,2024-07-04,90424.40794032037,1344000.0,BudgetMaster Pro
